,comments,likes
144,"에어백도 없고 충격테스트도 절대 통과 못하는차...없어져야하는 차지만 경상용차로서 소상공인들의 발이 되주는 차,,그래서 안전사양이 한개도 없어도 생산되는차 그런 차를 사는 사람들도 돈이 부족한 영세업자...도로에서 이런걸 알아주지 않고 아무도 배려해주지 않는차..사고나면 모두가 불행해지는 차...",6
145,생글생글 빵글빵글 긔여운 다마스와 라임님 어쩐지 잘 어울려용~,3
146,국민차ㅎㅎ 요차 오렌만에 보네요ㅎㅎ,1
147,아 너무 웃겨요 ㅎㅎ 너무 재미지시게 말하시네요 항상 시청하고 있습니다~,1
148,다마스는 아직도 옛날모습이랑 비슷해요,2
149,귀여우셔요! 잘보고 구독누르고 가요!,1
150,수동을 모는 여성이 진짜 멋진 여성입니다. 최고입니다. 박수 ~~~~,1
151,ㅋㅋㅋㅋㅋㅋ진짜 다미스하셨넹,1
152,대에박 ㅋㅋㅋㅋㅋ 생긴건 페라리 리뷰 하게 생기셨는데 ㅋㅋㅋㅋ 대박이네요 ㅋㅋ,1
153,다마스다 ㅋㅋㅋ !! 배기음 배틀 너무 짠해여 ㅜㅜ 배기구에서 눈물인지 ㅋㅋㅋ,2
154,수동할 줄 여자가 진정 미인이네요.....진심 예쁘네요.....ㅋㅋㅋㅋㅋㅋ,43
155,미스 달구지~~ 잘보고 갈게용 오늘 늦잠자서 겨우 20위 안에 들었어용 ㅠㅠ 좀 더 분발할게용,1
156,저차 추억이네 우리 아버지가 자주 태워준 차데 ㅜㅜ 에어컨은 내가  망가트려서 고생한 기억이,1
157,다마스에 자동변속기달면 기어박스무게때문에 달릴수있을지의문,1
158,박수....짝짝짝....굿,2
159,다마스 브레이크 조금만 쌔게 밟아도 뒤가 들려서 앞으로 고꾸라진다.,1
160,다음 리뷰는 콩코드나 각그랜져나 포텐샤 가시죠 라임님!!!,1
161,우리나라엔 없는데 트라반트601이라고 구동독 시절에 섬유플라스틱에 2기통 공랭식 엔진이 있는 자동차가 있음,1
162,다마스 커여움 ㅋㅋㅋ,1
163,이분겉으로보면 자동변속기차량도잘못하실것같은데 수동변속기를아주찰지게운전을잘해서 깜놀~!,1
164,2016 대우 다마스 엔진이 리터 단위로 걷는 정도를 도와주세요.,1
165,굿^^,2
166,언덕길에서 뒤로 밀리지 않고 출발하는 것도 팁 찍어주세용. 기억나시죠??,1
167,1종대형면허를 갖고있는 저보다 수동을 더 잘타시는거같아요!!ㅋㅋㅋ,1
168,다마스 라보 포터 스타일 차량은 전방 추돌시 안전상매우 위험함일본은 다마스 라보 스타일상용경차  엔진은 우리나라처럼 운전석밑에 설계 하지만 앞 타이어를 운전석 앞으로 전진설계함적재공간을 조금 손해보더라도  말하자면 스타렉스 스타일로 차량 생산조종안전성 승객안전상우리나라도 이젠 조금 가격이오르고 적재공간 손해보더라도 국민안전상 운전석 앞으로 전륜 타어어설계로 생산 부탁드려요,4
169,2016 대우 다마스 카탈로그를 원합니다,1
170,근데 약하게 생기긴 했네요 싼차라서 천장도 내장제 없고 쿠킹호일의 전형적인예....,1
171,저차는 참좋아  전국을 다녀도   잔고장도 없고 정말 튼튼한 대우 다마쓰 ,1
172,박수....짝짝짝....굿,1
173,남자분들도 수동을 하실 수 있는 분들이 많지 않은데 젊은 20대 여성분이 하시니 참 신기하고 도전이 됩니다. 저도 수동으로 면허는 땃지만 자동만 운전해서 새로 배워야 하는데 배워보고 싶은 생각이 불끈 납니다~~ 수동 I30N을 몰고 싶거든요~,1
174,동네 마실다니기좋아요  주차하기좋구요,1
175,안전이고 나발이고 서민들의 수레가 되는차량을 법으로 생산단가를 올리거나 판매중단되는 사태가 벌어지지않았으면 하네요,1
176,멋...있다!!,1
177,다마스 리뷰.. 개쩐다..,1
178,라임씨가 다마스모델 딱이네요,1
179,다 마스타 하셨네요사랑합니다^^;,1
180,라보나 봉고 포터 같은 다양한 차종도 해주세요 ㅋ,1
181,스틱인데 운전잘하네,2
182,34:15에 다마스 3대ㅋㅋ,25
183,34:17에 또 다른 다마스,1
184,저희동네 풍경을 유튭으로보니 신성하네욯ㅎㅎ,1
185,수동변속기 조작하는 미녀 심쿵,1
186,저때   기아 타우너는 앤진열을 많이받아서 별로엿고 대우 다마스가 좋았지,1
187,여친보여줘야겠어요ㅋㅋ 스틱운전하는 여자가 이렇게 멋있으니 연수를 게을리하지말라고ㅋㅋ,26
188,나한텐 카니발 슬라이드도어 자동에서 수동으로 해서열어보니깐 가벼운데 다마스는 얼마나 가벼울까....?,1
189,라임님 귀여우시네용^^,1
190,목소리살살녹네요 ♡,2
191,wide버전 다마스도 나왔으면,1
192,다마스 브레이크 발브면 디지버지는데,1
193,수.............수........동을 ........라임이가......................대단하돠.........대...대....대단하다....,1
194,라임님 때문에 구독 눌렀습니다..,1
195,목소리가 연출 인가 보내요연출 아니라면 누구에게나 굉장히 사랑받겠습니다,1
196,너무깜직하셔요!,1
197,이차로 7년을 일했는데 요즘차에들어가는 차체자세제어장치가없어서 차 여러번 돌았었음,1
198,한국GM에서 공장 철수한다 합니다ㅠㅠ,2
199,"이거 진짜 사서 남자6명서 강원도투어 가려고햇는데 다들 무서워서 안탄다해서 ㅠ....그뒤로 운전해봣는데 키가 잇어서 목,허리가.,..",16
