car_brand,car_model,comments,likes
벤츠,AMG GT,아 터치가 안되네 거참이러면 안사지터치 잘되는 캐스퍼나 사야겠데 므흣 ♡,1
벤츠,AMG GT,구피다!!!,1
벤츠,AMG GT,구떠여!!!@!!,1
벤츠,AMG GT,시동을 안켜서 자세가,1
벤츠,AMG GT,"아니 이거슨 ""자세""를 위한 차 아니여",2
벤츠,AMG GT,구떠다 ㅋㅋㅋㅋㅋ,1
벤츠,AMG GT,구떠여!,2
벤츠,AMG GT,8181보고 딱 알았지!!,1
벤츠,AMG GT,구떠여? 그냥 금수저지 뭐ㅋㅋㅋㅋ,7
벤츠,AMG GT,자세!!!!!!!,1
벤츠,AMG GT,잘보갑니다,1
벤츠,AMG GT,울딸이 amg gtc 몰고 다닙니다.옆자리? 울사위가 탑니다. ㅋㅋㅋ,1
벤츠,AMG GT,구떠여님 AMG!!,1
벤츠,AMG GT,5:39 비비탄 왜있어욬ㅋㅋㅋ,1
벤츠,AMG GT,구피 ~,1
벤츠,AMG GT,??? : “자세” 를 위해 창문을 열어 줍니다.,1
벤츠,AMG GT,기장 롯데월드 앞이네요!!!,1
벤츠,AMG GT,‘자세’,1
벤츠,AMG GT,13:51 도망가는 잼민이1,21
벤츠,AMG GT,"""자세""라고 써있길래 바로 눌렀다..",1
벤츠,AMG GT,예전에 조인성이가 이 모델 탔을거에요,1
벤츠,AMG GT,과연 차 때문일까?,1
벤츠,AMG GT,'코지한편',2
벤츠,AMG GT,짜세가 올라간드아~!,1
벤츠,AMG GT,"""자세""",1
벤츠,AMG GT,구떠여...,1
벤츠,AMG GT,자세,3
벤츠,AMG GT,부산인가요???,1
벤츠,AMG GT,뭐야 구떠여님 차네,1
벤츠,AMG GT,구피맞네,1
벤츠,AMG GT,5:37 비비탄총을 갖고다니신다고?,2
벤츠,AMG GT,5:37 ㄷㄷ 총이다,3
벤츠,AMG GT,구떠여님이 이 영상을 싫어합니다.,1
벤츠,AMG GT,기장에 루지 타는곳 근처네요 오시리아 테마파크쪽,1
벤츠,AMG GT,포드 머스텡 6세데 5.0 타고싶다…,1
벤츠,AMG GT,남자들이 모이는 차 AMG GT & GT-R,1
벤츠,AMG GT,잼민이2님 남자였나..?,1
벤츠,AMG GT,찐 구피가 왔넹,1
벤츠,AMG GT,히이이이익!,1
벤츠,AMG GT,우파님 100명 앞에서 빤쓰만 입고 춤 가능합니까?,2
벤츠,AMG GT,드림카,1
벤츠,AMG GT,어... 구떠여님 차네???,1
벤츠,AMG GT,요기 부산롯데월드,1
벤츠,AMG GT,어 구피다  잼민이형차네,1
벤츠,AMG GT,구 피다,1
벤츠,AMG GT,우파 많이 컸네..'자세'님의 차를 리뷰하고..,1
벤츠,AMG GT,5:35 총은 왜....?,1
벤츠,AMG GT,왜 여자들한테 인기가없지?,1
벤츠,AMG GT,잼민이3우파,1
벤츠,AMG GT,동부산 근처에서 본거같은데 저 촬영때매 가신거였네,1
벤츠,AMG GT,구떠여 옆자리엔 남자가아닌 잼민이2가 타고있습니다 ㅋㅋㅋㅋㅋㅋㅋㅋ,1
벤츠,AMG GT,내차였음 여친생길까,1
벤츠,AMG GT,amg gt 43도 타보니 정말정말 잼있는 차였는데 gt면 아주 기냥 다 쵝오 아니겠습니까? 타보고 싶네요~,1
벤츠,AMG GT,디자인은 정말 포르쉐랑 벤짜이가 쵴오야~~,7
벤츠,AMG GT,ㅋㅋㅋ 카트 타실떄 애니메이션 조합! 너무 최고인데요?! 편집자 분들의 편집력이 점점 돋보이는듯 합니다.,29
벤츠,AMG GT,디자인은 GT 로드스터가 최고 ~!,2
벤츠,AMG GT,GT 43 개간지 나네요 ㄷㄷㄷ,9
벤츠,AMG GT,오늘은 성공한 덕후 컨셉이네….ㅎㅎㅎ,1
벤츠,AMG GT,"엌ㅋㅋ 카트 ""나니?! 관성드리프트!!"" 13:53 날개를 펴면! 뽀대나죠 ㅋㅋㅋ 아 멘트",1
벤츠,AMG GT,100만가즈아!!!!,1
벤츠,AMG GT,"43, 53 라인을 찐 AMG 로 보기엔 아쉬운점이 많죠.. 대체 왜 BMW 랑 AUDI 처럼 차별화를 두지 않았는지 의문...",2
벤츠,AMG GT,로또 맞으면 사고 싶은 차... 다시 팔 수 없고 무조건 타기만 해야 하는 차 하나 고르라면 AMG GT 63,4
벤츠,AMG GT,와 진짜 amg차량들 등장할때 너무 멋있네요,7
벤츠,AMG GT,일하면서 한용이형 amg타고 좋아하는거 보니 너무 킹받는다,2
벤츠,AMG GT,저렇게  시승차량도 다시 판매가 되는건가요?,1
벤츠,AMG GT,좋은 차로 서킷만 가면 신나는 한용쿤... 귀엽다,10
벤츠,AMG GT,이 차때문에..아반떼N이 허접하게 느껴진거군요 ㅋㅋㅋ,3
벤츠,AMG GT,벤츠와 잘어울리는 모카멋있어요^^,3
벤츠,AMG GT,편집자님 인센티브 좀 주셔야 할 것 같네요ㅋㅋㅋ,18
벤츠,AMG GT,AMG냐 M이냐.... 갠적으로 BMW 타면 무조건 양아느낌ㅠㅠ 넘 좋은 브랜드라는건 알겠는데ㅠㅠ,1
벤츠,AMG GT,벤츠는 언제봐도 멋지네요!!,4
벤츠,AMG GT,아파트에 얼마 전부터 AMG GT 63S  보이던데 자세가 진짜  멋진것 같아요,4
벤츠,AMG GT,ㅋㅋ 영상 전반에 43GT 4Dr 정말 싫어하시는게 뚝ㄸ뚝 묻어나는군요.,1
벤츠,AMG GT,GT를 CLS보다 윗급으로 잡아서 GT43이 CLS53보다 가격이 높습니다,8
벤츠,AMG GT,제 엄마차가 인피니티인데 중고차 값이 너무 떨어져서 슬프네요ㅠㅠ,2
벤츠,AMG GT,휠에 붙어있는 플라스틱 검은색은 공기저항을 줄여준다고하네요,2
벤츠,AMG GT,슬슬질렸었는데....갑자기 내차에 더애착이생긴다 ㅎㅎㅎ빨리퇴근하고싶다,1
벤츠,AMG GT,오 마치 벤츠 부사장님 같은 오프닝 앵글 좋아요,12
벤츠,AMG GT,gt43 하실분들 꼭 에어서스 넣으셔요 채감이 확실히 다르네요,1
벤츠,AMG GT,ㅋㅋㅋㅋㅋㅋㅋㅋ 너무 귀여우심,2
벤츠,AMG GT,개인적으로 F1 의 세계를 슬슬 건드려 주시면 앞으로의 컨텐츠도 쏟아지고 새로운 분들도 더 많이 유입되지 않을까 싶네요~ 항상 대리 만족 감사드려요~ !!,8
벤츠,AMG GT,ㅋㅋ관성 드리프트~~,1
벤츠,AMG GT,3:08 프레임리스 도어에서 고급감이 확 오네. 풍절음은 괜찮은가.. AMG니까 풍절음도 헤비메탈처럼 신나게 뇌이징 되려나..,5
벤츠,AMG GT,번창하세요!!!!!,2
벤츠,AMG GT,오 43도 배기버튼이 생겼네,1
벤츠,AMG GT,"포르쉐 파나메라랑 비교하시면 어떤 느낌인가요~? 저는 파나메라를 패밀리카 겸 드림카로 꿈꾸고 있는 대한민국 아빠 중 한명인데, 이 영상보니 amg gt 43 이나 cls 53 amg도 너무 멋진 차 같아요!",7
벤츠,AMG GT,63GT 하고 포르쉐하고 비교 좀,1
벤츠,AMG GT,둘다 아주 멋집니다. AMG SL63 은 언제 출시되겠습니까?  그차도 기대됩니다.,4
벤츠,AMG GT,에디슨 모터스는 이렇게 그냥 묻고 넘어가시는 건가요? 영향력 있는 유튜버가 되셨는데 그렇게 에디슨모터스 다른 사람들이 의혹 제기해도 홀로 회장 초대해서 개미들 결집에 큰 기여를 하셨는데 지금은 전혀 그런 언급이 없군요,1
벤츠,AMG GT,내 로망차!!,1
벤츠,AMG GT,45엔진과 63엔진은 수제작으로 만들어지고조립자 명판이 붙습니다. 이 두엔진이 리얼 AMG엔진이고요. AMG의 저변 확대를 위해 만들어지는 35  43  53엔진은  공장에서 찍어내는 엔진입니다.,1
벤츠,AMG GT,제가 현장 led스텝이였는데..저 전광판에 모카 띄워드렸는데 못보셔서 아쉬웠습니다 ㅠㅠ,3
벤츠,AMG GT,와우 와이프가 지금 엄청 고민중인 두 차종이네요 역시 가려운곳 팍팍 긁어주시는 모카 최고입니다,1
벤츠,AMG GT,짱츠 되고 디자인에 군더더기가 많아진 듯,1
벤츠,AMG GT,Gt43은 256엔진이라 아마 사인이없는거 같네요..,1
벤츠,AMG GT,수입차도 좋지만 차후 사후관리도 그렇고 저는 국산차량으로 구매하고 싶네요,1
벤츠,AMG GT,3:23 v6아니구 i6.... ㅎㅎ...,1
벤츠,AMG GT,관성 도리프트~~ ㅋㅋ,1
벤츠,AMG GT,살수는있는데유지비랑 수리비랑 많이나와서 안탑니다...버스나타야지,1
벤츠,AMG GT,혹시 저 박스 ppl? ㅋㅋㅋㅋ,1
벤츠,AMG GT,관성 드리프트~ㅋㅋ,1
