car_brand,car_model,comments,likes
볼보,트럭,심심해서 물류 작업할때 아는 기사님꺼 몰아 뵜습니다. 그냥 2억짜리 집이야.,1
볼보,트럭,공차시 보통 4단출발.짐싣고2~3단 출발됩니,1
볼보,트럭,덤프같은거 운전할라면 대형 운전면허만 있으면 되나요?,1
볼보,트럭,대형트럭 운전해본적은 없지만 볼보 조향장치문제 때문에 말들많더만.... 어떤기업에서 생산하던지간에 안전이 우선인차량 만들어 판매하길바랍니디ㅣ....,1
볼보,트럭,차가 진짜 멋있네요,1
볼보,트럭,볼보 승차감읏 달구지.. 데쉬보드 잡소리는 절대 못고친다,1
볼보,트럭,저렇게 편히운전할라고 전액할부로많이들사시는데요 할부못내서 끌려간차많이봣습니다 캐피탈좋은일하지마세요,1
볼보,트럭,이제 곧 탱크 시승기올 올라올지도...,3
볼보,트럭,김한용기자 지금 용된거군요 ㅋㅋㅋㅋㅋ,2
볼보,트럭,소비자리포트랑은 많이 다르내요 분위기가 ㅋㅋ,1
볼보,트럭,근데.... 기자님 운전실력 있으시고 그런건 아는데... 너무 트럭 험하게 모시네요... 조금 부정적이네요 이번 동영상은..,1
볼보,트럭,가격이 얼마 정도되나요????,1
볼보,트럭,형광옷분 모자19+ㅋㅋ,1
볼보,트럭,멋있다,1
볼보,트럭,BGM 볼륨이 커서 음성이 잘 안들리네요.,1
볼보,트럭,드론 몰아본 사람은 0:16초에 으악 했을듯... ... 나만 그랬나...,1
볼보,트럭,신형볼보트럭개최은어디서하는지를알시는분 없으세요.,1
볼보,트럭,근데 뒤에 카메라님 스마트폰 짐볼 같은걸 장착후 촬영하시면 될꺼같은데...,1
볼보,트럭,국산 애용합시다.,1
볼보,트럭,엑시언트 사세요볼보보다 실내 넓고 고장 적고 힘 큰차이 없어요트라고 타다고 중고 볼보로 가시는분들 더러 있던데현대 엑시언트 신차로 가세요엑시언트가 낫습니다트럭생활 2년차입니다,2
볼보,트럭,서울도 가본놈이랑 안가본놈싸우면 안가본놈이이긴다고 타보지도않고 '카더라' 듣고 말하는거봐라ㅋㅋ...,4
볼보,트럭,한마디로 트럭 운수 종사자들 빛좋은개살구 들임,1
